User Id,Module,Sub Module,Actions 
4156,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4157,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4158,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4159,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4160,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4161,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4162,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4163,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4164,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4165,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4166,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4167,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4168,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4169,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4170,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4171,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4172,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4173,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4174,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4175,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4176,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4177,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4178,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4179,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4180,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4181,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4182,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4183,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4184,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4185,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4186,model_building,ml_backends,"['list', 'get']"
4187,model_building,ml_backends,"['list', 'get']"
4188,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4189,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4190,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4191,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4192,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4193,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4194,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4195,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4196,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4197,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4198,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4199,model_building,ml_backends,"['list', 'get']"
4200,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4201,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4202,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4203,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4204,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4205,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4206,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4207,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4208,model_building,ml_backends,"['list', 'get']"
4209,model_building,ml_backends,"['list', 'get']"
4210,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4211,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4212,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4213,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4214,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4215,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4216,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4217,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4218,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4219,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4220,model_building,ml_backends,"['list', 'get']"
4221,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4222,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4223,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4224,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4225,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4226,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4227,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4228,model_building,ml_backends,"['list', 'get']"
4229,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4230,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4231,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4232,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4233,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4234,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4235,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4236,model_building,ml_backends,"['list', 'get']"
4237,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4238,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4239,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4240,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4241,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4242,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4243,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4244,model_building,ml_backends,"['list', 'get']"
4245,model_building,ml_backends,"['list', 'get']"
4246,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4247,model_building,ml_backends,"['list', 'get']"
4248,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4249,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4250,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4251,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4252,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4253,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4254,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4255,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4256,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4257,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4258,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4259,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4260,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4261,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4262,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4263,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4264,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4265,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4266,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4267,model_building,ml_backends,"['list', 'get']"
4268,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4269,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4270,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4271,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4272,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4273,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4274,model_building,ml_backends,"['list', 'get']"
4275,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4276,model_building,ml_backends,"['list', 'get']"
4277,model_building,ml_backends,"['list', 'get']"
4278,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4279,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4280,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4281,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4282,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4283,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4284,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4285,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4286,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4287,model_building,ml_backends,"['list', 'get']"
4288,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4289,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4290,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4291,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4292,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4293,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4294,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4295,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4296,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4297,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4298,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4299,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4300,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4301,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4302,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4303,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4304,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4305,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4306,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4307,model_building,ml_backends,"['list', 'get']"
4308,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4309,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4310,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4311,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4312,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4313,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4314,model_building,ml_backends,"['list', 'get']"
4315,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4316,model_building,ml_backends,"['list', 'get']"
4317,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4318,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4319,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4320,model_building,ml_backends,"['list', 'get']"
4321,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4322,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4323,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4324,model_building,ml_backends,"['list', 'get']"
4325,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4326,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4327,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4328,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4329,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4330,model_building,ml_backends,"['list', 'get']"
4331,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4332,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4333,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4334,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4335,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4336,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4337,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4338,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4339,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4340,model_building,ml_backends,"['list', 'get']"
4341,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4342,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4343,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4344,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4345,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4346,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4347,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4348,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4349,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4350,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4351,model_building,ml_backends,"['list', 'get']"
4352,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4353,model_building,ml_backends,"['list', 'get']"
4354,model_building,ml_backends,"['list', 'get']"
4355,model_building,ml_backends,"['list', 'get']"
4356,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4357,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4358,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4359,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4360,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4361,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4362,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4363,model_building,ml_backends,"['list', 'get']"
4364,model_building,ml_backends,"['list', 'get']"
4365,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4366,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4367,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4368,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4369,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4370,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4371,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4372,model_building,ml_backends,"['list', 'get']"
4373,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4374,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4375,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4376,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4377,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4378,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4379,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4380,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4381,model_building,ml_backends,"['list', 'get']"
4382,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4383,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4384,model_building,ml_backends,"['list', 'get']"
4385,model_building,ml_backends,"['list', 'get']"
4386,model_building,ml_backends,"['list', 'get']"
4387,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4388,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4389,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4390,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4391,model_building,ml_backends,"['list', 'get']"
4392,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4393,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4394,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4395,model_building,ml_backends,"['list', 'get']"
4396,model_building,ml_backends,"['list', 'get']"
4397,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4398,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4399,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4400,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4401,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4402,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4403,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4404,model_building,ml_backends,"['list', 'get']"
4405,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4406,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4407,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4408,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4409,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4410,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4411,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4412,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4413,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4414,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4415,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4416,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4417,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4418,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4419,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4420,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4421,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4422,model_building,ml_backends,"['list', 'get']"
4423,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4424,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4425,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4426,model_building,ml_backends,"['list', 'get']"
4427,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4428,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4429,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4430,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4431,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4432,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4433,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4434,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4435,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4436,model_building,ml_backends,"['list', 'get']"
4437,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4438,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4439,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4440,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4441,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4442,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4443,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4444,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4445,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4446,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4447,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4448,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4449,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4450,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4451,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4452,model_building,ml_backends,"['list', 'get']"
4453,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4454,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4455,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4456,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4457,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4458,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4459,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4460,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4461,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4462,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4463,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4464,model_building,ml_backends,"['list', 'get']"
4465,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4466,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4467,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4468,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4469,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4470,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4471,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4472,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4473,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4474,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4475,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4476,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4477,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4478,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4479,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4480,model_building,ml_backends,"['list', 'get']"
4481,model_building,ml_backends,"['list', 'get']"
4482,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4483,model_building,ml_backends,"['list', 'get']"
4484,model_building,ml_backends,"['list', 'get']"
4485,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4486,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4487,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4488,model_building,ml_backends,"['list', 'get']"
4489,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4490,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4491,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4492,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4493,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4494,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4495,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4496,model_building,ml_backends,"['list', 'get']"
4497,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4498,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4499,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4500,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4501,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4502,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4503,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4504,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4505,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4506,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4507,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4508,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4509,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4510,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4511,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4512,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4513,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4514,model_building,ml_backends,"['list', 'get']"
4515,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4516,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4517,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4518,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4519,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4520,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4521,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4522,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4523,model_building,ml_backends,"['list', 'get']"
4524,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4525,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4526,model_building,ml_backends,"['list', 'get']"
4527,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4528,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4529,model_building,ml_backends,"['list', 'get']"
4530,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4531,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4532,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4533,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4534,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4535,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4536,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4537,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4538,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4539,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4540,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4541,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4542,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4543,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4544,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4545,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4546,model_building,ml_backends,"['list', 'get']"
4547,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4548,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4549,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4550,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
4551,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4552,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4553,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4554,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4555,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
4556,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4557,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4558,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
4559,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
4560,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
4561,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
4562,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
4563,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
4564,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4565,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
4566,model_building,ml_backends,"['list', 'get']"
